datetime,straddle_value
2025-05-09 09:16:00,558.75
2025-05-09 09:17:00,568.0
2025-05-09 09:18:00,544.75
2025-05-09 09:19:00,530.95
2025-05-09 09:20:00,531.1
2025-05-09 09:21:00,528.5
2025-05-09 09:22:00,530.85
2025-05-09 09:23:00,530.8
2025-05-09 09:24:00,531.6
2025-05-09 09:25:00,523.55
2025-05-09 09:26:00,521.05
2025-05-09 09:27:00,510.9
2025-05-09 09:28:00,516.4
2025-05-09 09:29:00,526.1500000000001
2025-05-09 09:30:00,511.90000000000003
2025-05-09 09:31:00,516.35
2025-05-09 09:32:00,511.3
2025-05-09 09:33:00,521.8499999999999
2025-05-09 09:34:00,525.15
2025-05-09 09:35:00,524.4000000000001
2025-05-09 09:36:00,528.7
2025-05-09 09:37:00,524.2
2025-05-09 09:38:00,518.8
2025-05-09 09:39:00,500.8
2025-05-09 09:40:00,504.5
2025-05-09 09:41:00,510.1
2025-05-09 09:42:00,516.75
2025-05-09 09:43:00,516.05
2025-05-09 09:44:00,519.85
2025-05-09 09:45:00,518.45
2025-05-09 09:46:00,519.75
2025-05-09 09:47:00,517.45
2025-05-09 09:48:00,523.95
2025-05-09 09:49:00,518.7
2025-05-09 09:50:00,516.0
2025-05-09 09:51:00,510.4
2025-05-09 09:52:00,507.04999999999995
2025-05-09 09:53:00,510.75
2025-05-09 09:54:00,503.2
2025-05-09 09:55:00,507.5
2025-05-09 09:56:00,503.75
2025-05-09 09:57:00,502.9
2025-05-09 09:58:00,512.0
2025-05-09 09:59:00,506.25
2025-05-09 10:00:00,500.1
2025-05-09 10:01:00,504.20000000000005
2025-05-09 10:02:00,501.79999999999995
2025-05-09 10:03:00,510.2
2025-05-09 10:04:00,514.0
2025-05-09 10:05:00,515.0
2025-05-09 10:06:00,531.55
2025-05-09 10:07:00,539.75
2025-05-09 10:08:00,517.4
2025-05-09 10:09:00,516.35
2025-05-09 10:10:00,519.0
2025-05-09 10:11:00,515.25
2025-05-09 10:12:00,501.35
2025-05-09 10:13:00,502.4
2025-05-09 10:14:00,504.5
2025-05-09 10:15:00,512.1
2025-05-09 10:16:00,518.25
2025-05-09 10:17:00,510.05
2025-05-09 10:18:00,513.1500000000001
2025-05-09 10:19:00,517.55
2025-05-09 10:20:00,515.25
