datetime,straddle_value
2025-05-16 09:16:00,401.6
2025-05-16 09:17:00,404.15
2025-05-16 09:18:00,406.85
2025-05-16 09:19:00,394.0
2025-05-16 09:20:00,397.5
2025-05-16 09:21:00,400.05
2025-05-16 09:22:00,399.35
2025-05-16 09:23:00,398.20000000000005
2025-05-16 09:24:00,399.75
2025-05-16 09:25:00,395.35
2025-05-16 09:26:00,395.4
2025-05-16 09:27:00,394.65
2025-05-16 09:28:00,395.45000000000005
2025-05-16 09:29:00,381.8
2025-05-16 09:30:00,373.2
2025-05-16 09:31:00,381.95
2025-05-16 09:32:00,384.0
2025-05-16 09:33:00,384.5
2025-05-16 09:34:00,385.0
2025-05-16 09:35:00,380.4
2025-05-16 09:36:00,379.05
2025-05-16 09:37:00,380.79999999999995
2025-05-16 09:38:00,378.65
2025-05-16 09:39:00,379.2
2025-05-16 09:40:00,379.0
2025-05-16 09:41:00,385.7
2025-05-16 09:42:00,381.75
2025-05-16 09:43:00,375.1
2025-05-16 09:44:00,374.9
2025-05-16 09:45:00,374.75
2025-05-16 09:46:00,373.35
2025-05-16 09:47:00,372.2
2025-05-16 09:48:00,370.95000000000005
2025-05-16 09:49:00,370.65
2025-05-16 09:50:00,368.6
2025-05-16 09:51:00,368.5
2025-05-16 09:52:00,369.20000000000005
2025-05-16 09:53:00,370.9
2025-05-16 09:54:00,373.15
2025-05-16 09:55:00,378.65
2025-05-16 09:56:00,378.25
2025-05-16 09:57:00,372.15
2025-05-16 09:58:00,375.2
2025-05-16 09:59:00,373.20000000000005
2025-05-16 10:00:00,374.55
2025-05-16 10:01:00,375.25
2025-05-16 10:02:00,376.04999999999995
2025-05-16 10:03:00,378.20000000000005
2025-05-16 10:04:00,377.45000000000005
2025-05-16 10:05:00,378.15
2025-05-16 10:06:00,375.75
2025-05-16 10:07:00,377.4
2025-05-16 10:08:00,374.25
2025-05-16 10:09:00,373.2
2025-05-16 10:10:00,371.25
2025-05-16 10:11:00,372.4
2025-05-16 10:12:00,372.04999999999995
2025-05-16 10:13:00,370.9
2025-05-16 10:14:00,370.70000000000005
2025-05-16 10:15:00,370.7
2025-05-16 10:16:00,374.05
2025-05-16 10:17:00,374.1
2025-05-16 10:18:00,375.79999999999995
2025-05-16 10:19:00,375.7
2025-05-16 10:20:00,374.1
2025-05-16 10:21:00,375.4
2025-05-16 10:22:00,372.75
2025-05-16 10:23:00,372.54999999999995
2025-05-16 10:24:00,373.65
2025-05-16 10:25:00,372.25
2025-05-16 10:26:00,374.65
2025-05-16 10:27:00,374.5
2025-05-16 10:28:00,372.5
2025-05-16 10:29:00,372.6
2025-05-16 10:30:00,372.25
2025-05-16 10:31:00,372.85
2025-05-16 10:32:00,372.1
2025-05-16 10:33:00,372.79999999999995
2025-05-16 10:34:00,372.4
2025-05-16 10:35:00,373.25
2025-05-16 10:36:00,371.75
2025-05-16 10:37:00,371.75
