datetime,straddle_value
2025-05-14 09:16:00,250.75
2025-05-14 09:17:00,231.95000000000002
2025-05-14 09:18:00,242.0
2025-05-14 09:19:00,241.55
2025-05-14 09:20:00,238.0
2025-05-14 09:21:00,257.75
2025-05-14 09:22:00,254.54999999999998
2025-05-14 09:23:00,257.75
2025-05-14 09:24:00,257.7
2025-05-14 09:25:00,256.15
2025-05-14 09:26:00,262.85
2025-05-14 09:27:00,259.45
2025-05-14 09:28:00,261.0
2025-05-14 09:29:00,259.9
2025-05-14 09:30:00,248.65
2025-05-14 09:31:00,241.25
2025-05-14 09:32:00,243.2
2025-05-14 09:33:00,238.55
2025-05-14 09:34:00,242.95
2025-05-14 09:35:00,238.6
2025-05-14 09:36:00,241.39999999999998
2025-05-14 09:37:00,243.65
2025-05-14 09:38:00,239.2
2025-05-14 09:39:00,234.5
2025-05-14 09:40:00,234.3
2025-05-14 09:41:00,234.65
2025-05-14 09:42:00,232.55
2025-05-14 09:43:00,239.8
2025-05-14 09:44:00,235.45
2025-05-14 09:45:00,232.4
2025-05-14 09:46:00,230.05
2025-05-14 09:47:00,230.45
2025-05-14 09:48:00,230.35
2025-05-14 09:49:00,229.65
2025-05-14 09:50:00,229.2
2025-05-14 09:51:00,220.95
2025-05-14 09:52:00,221.15
2025-05-14 09:53:00,225.75
2025-05-14 09:54:00,223.75
2025-05-14 09:55:00,222.3
2025-05-14 09:56:00,221.75
2025-05-14 09:57:00,220.8
2025-05-14 09:58:00,228.7
2025-05-14 09:59:00,226.25
2025-05-14 10:00:00,222.7
2025-05-14 10:01:00,216.2
2025-05-14 10:02:00,218.55
2025-05-14 10:03:00,219.15
2025-05-14 10:04:00,216.65
2025-05-14 10:05:00,217.15
2025-05-14 10:06:00,217.05
2025-05-14 10:07:00,214.64999999999998
2025-05-14 10:08:00,213.2
2025-05-14 10:09:00,212.3
2025-05-14 10:10:00,212.2
2025-05-14 10:11:00,212.1
2025-05-14 10:12:00,211.89999999999998
2025-05-14 10:13:00,212.35
2025-05-14 10:14:00,214.35
2025-05-14 10:15:00,218.35
2025-05-14 10:16:00,217.85
2025-05-14 10:17:00,214.85000000000002
2025-05-14 10:18:00,214.39999999999998
2025-05-14 10:19:00,215.45
2025-05-14 10:20:00,214.4
2025-05-14 10:21:00,217.75
2025-05-14 10:22:00,215.3
2025-05-14 10:23:00,212.85
2025-05-14 10:24:00,210.25
2025-05-14 10:25:00,207.85000000000002
2025-05-14 10:26:00,207.6
2025-05-14 10:27:00,207.2
2025-05-14 10:28:00,206.2
2025-05-14 10:29:00,208.14999999999998
2025-05-14 10:30:00,207.35
2025-05-14 10:31:00,210.89999999999998
2025-05-14 10:32:00,208.6
2025-05-14 10:33:00,209.14999999999998
2025-05-14 10:34:00,206.25
2025-05-14 10:35:00,203.75
2025-05-14 10:36:00,203.60000000000002
2025-05-14 10:37:00,205.55
2025-05-14 10:38:00,209.15
2025-05-14 10:39:00,206.2
2025-05-14 10:40:00,206.25
2025-05-14 10:41:00,207.25
2025-05-14 10:42:00,209.4
2025-05-14 10:43:00,209.75
2025-05-14 10:44:00,211.35
2025-05-14 10:45:00,215.4
2025-05-14 10:46:00,213.39999999999998
2025-05-14 10:47:00,213.5
2025-05-14 10:48:00,212.2
2025-05-14 10:49:00,206.60000000000002
2025-05-14 10:50:00,208.1
2025-05-14 10:51:00,209.3
2025-05-14 10:52:00,213.9
2025-05-14 10:53:00,215.25
2025-05-14 10:54:00,214.15
2025-05-14 10:55:00,211.75
2025-05-14 10:56:00,210.75
2025-05-14 10:57:00,212.65
2025-05-14 10:58:00,211.6
2025-05-14 10:59:00,211.35000000000002
2025-05-14 11:00:00,214.15
2025-05-14 11:01:00,208.85
2025-05-14 11:02:00,210.35
2025-05-14 11:03:00,210.75
2025-05-14 11:04:00,212.39999999999998
2025-05-14 11:05:00,211.9
2025-05-14 11:06:00,212.05
2025-05-14 11:07:00,212.75
2025-05-14 11:08:00,210.45
2025-05-14 11:09:00,208.35
2025-05-14 11:10:00,209.1
2025-05-14 11:11:00,210.64999999999998
2025-05-14 11:12:00,209.89999999999998
2025-05-14 11:13:00,208.75
2025-05-14 11:14:00,207.15
2025-05-14 11:15:00,209.2
2025-05-14 11:16:00,208.25
2025-05-14 11:17:00,211.85
2025-05-14 11:18:00,209.75
2025-05-14 11:19:00,206.55
2025-05-14 11:20:00,204.35000000000002
2025-05-14 11:21:00,205.55
2025-05-14 11:22:00,203.14999999999998
2025-05-14 11:23:00,202.85
2025-05-14 11:24:00,204.9
2025-05-14 11:25:00,201.5
2025-05-14 11:26:00,201.4
2025-05-14 11:27:00,199.75
2025-05-14 11:28:00,200.55
2025-05-14 11:29:00,198.5
2025-05-14 11:30:00,198.9
2025-05-14 11:31:00,199.95
2025-05-14 11:32:00,198.0
2025-05-14 11:33:00,197.35000000000002
2025-05-14 11:34:00,196.0
2025-05-14 11:35:00,196.55
2025-05-14 11:36:00,196.3
2025-05-14 11:37:00,194.64999999999998
2025-05-14 11:38:00,193.75
2025-05-14 11:39:00,193.0
2025-05-14 11:40:00,191.9
2025-05-14 11:41:00,192.3
2025-05-14 11:42:00,191.15
2025-05-14 11:43:00,190.25
2025-05-14 11:44:00,193.25
2025-05-14 11:45:00,193.05
2025-05-14 11:46:00,195.64999999999998
2025-05-14 11:47:00,196.75
2025-05-14 11:48:00,197.55
2025-05-14 11:49:00,197.60000000000002
2025-05-14 11:50:00,209.8
2025-05-14 11:51:00,201.85
2025-05-14 11:52:00,203.25
2025-05-14 11:53:00,206.4
2025-05-14 11:54:00,200.8
2025-05-14 11:55:00,205.1
2025-05-14 11:56:00,206.89999999999998
2025-05-14 11:57:00,203.25
2025-05-14 11:58:00,203.55
2025-05-14 11:59:00,206.1
2025-05-14 12:00:00,205.15
2025-05-14 12:01:00,204.14999999999998
2025-05-14 12:02:00,199.8
2025-05-14 12:03:00,199.45
2025-05-14 12:04:00,200.8
2025-05-14 12:05:00,199.35
