datetime,straddle_value
2025-05-02 09:16:00,413.25
2025-05-02 09:17:00,416.25
2025-05-02 09:18:00,416.15
2025-05-02 09:19:00,402.85
2025-05-02 09:20:00,405.75
2025-05-02 09:21:00,405.65
2025-05-02 09:22:00,398.9
2025-05-02 09:23:00,395.9
2025-05-02 09:24:00,396.1
2025-05-02 09:25:00,379.55
2025-05-02 09:26:00,392.29999999999995
2025-05-02 09:27:00,383.9
2025-05-02 09:28:00,380.35
2025-05-02 09:29:00,387.1
2025-05-02 09:30:00,375.70000000000005
2025-05-02 09:31:00,381.9
2025-05-02 09:32:00,381.2
2025-05-02 09:33:00,380.35
2025-05-02 09:34:00,381.5
2025-05-02 09:35:00,386.9
2025-05-02 09:36:00,384.1
2025-05-02 09:37:00,385.4
2025-05-02 09:38:00,383.85
2025-05-02 09:39:00,382.35
2025-05-02 09:40:00,377.35
2025-05-02 09:41:00,370.45
2025-05-02 09:42:00,373.4
2025-05-02 09:43:00,375.6
2025-05-02 09:44:00,383.4
2025-05-02 09:45:00,372.2
2025-05-02 09:46:00,375.3
2025-05-02 09:47:00,383.54999999999995
2025-05-02 09:48:00,373.1
2025-05-02 09:49:00,376.45
2025-05-02 09:50:00,380.6
2025-05-02 09:51:00,380.1
2025-05-02 09:52:00,382.5
2025-05-02 09:53:00,382.0
2025-05-02 09:54:00,382.85
2025-05-02 09:55:00,384.9
2025-05-02 09:56:00,388.9
2025-05-02 09:57:00,392.95
2025-05-02 09:58:00,395.8
2025-05-02 09:59:00,395.65
2025-05-02 10:00:00,391.2
2025-05-02 10:01:00,381.8
2025-05-02 10:02:00,384.55
2025-05-02 10:03:00,395.15
2025-05-02 10:04:00,393.45000000000005
2025-05-02 10:05:00,394.8
2025-05-02 10:06:00,392.7
2025-05-02 10:07:00,395.20000000000005
2025-05-02 10:08:00,395.20000000000005
2025-05-02 10:09:00,393.45
2025-05-02 10:10:00,382.2
2025-05-02 10:11:00,379.5
2025-05-02 10:12:00,382.6
2025-05-02 10:13:00,392.54999999999995
2025-05-02 10:14:00,375.45
2025-05-02 10:15:00,375.05
2025-05-02 10:16:00,384.1
2025-05-02 10:17:00,374.20000000000005
2025-05-02 10:18:00,384.55
2025-05-02 10:19:00,385.35
2025-05-02 10:20:00,381.79999999999995
2025-05-02 10:21:00,384.7
2025-05-02 10:22:00,378.35
2025-05-02 10:23:00,380.2
2025-05-02 10:24:00,382.1
2025-05-02 10:25:00,379.05
2025-05-02 10:26:00,379.35
2025-05-02 10:27:00,377.75
2025-05-02 10:28:00,373.35
2025-05-02 10:29:00,381.65
2025-05-02 10:30:00,379.35
2025-05-02 10:31:00,382.85
2025-05-02 10:32:00,383.4
2025-05-02 10:33:00,379.6
2025-05-02 10:34:00,379.5
2025-05-02 10:35:00,374.5
2025-05-02 10:36:00,376.5
2025-05-02 10:37:00,379.70000000000005
2025-05-02 10:38:00,372.35
2025-05-02 10:39:00,371.15
2025-05-02 10:40:00,371.95
2025-05-02 10:41:00,374.65
2025-05-02 10:42:00,359.15
2025-05-02 10:43:00,370.75
2025-05-02 10:44:00,368.25
2025-05-02 10:45:00,367.65
2025-05-02 10:46:00,366.25
2025-05-02 10:47:00,363.25
2025-05-02 10:48:00,363.75
2025-05-02 10:49:00,361.4
2025-05-02 10:50:00,361.25
2025-05-02 10:51:00,361.15
2025-05-02 10:52:00,361.75
2025-05-02 10:53:00,367.65
2025-05-02 10:54:00,365.5
2025-05-02 10:55:00,364.3
2025-05-02 10:56:00,375.75
2025-05-02 10:57:00,375.6
2025-05-02 10:58:00,368.15
2025-05-02 10:59:00,363.9
2025-05-02 11:00:00,366.15
2025-05-02 11:01:00,366.79999999999995
2025-05-02 11:02:00,366.8
2025-05-02 11:03:00,365.0
2025-05-02 11:04:00,367.25
2025-05-02 11:05:00,373.65
2025-05-02 11:06:00,375.85
2025-05-02 11:07:00,366.2
