datetime,straddle_value
2025-05-13 09:16:00,377.35
2025-05-13 09:17:00,380.4
2025-05-13 09:18:00,387.95
2025-05-13 09:19:00,397.35
2025-05-13 09:20:00,389.79999999999995
2025-05-13 09:21:00,390.65
2025-05-13 09:22:00,391.85
2025-05-13 09:23:00,390.65
2025-05-13 09:24:00,388.35
2025-05-13 09:25:00,380.25
2025-05-13 09:26:00,376.7
2025-05-13 09:27:00,374.1
2025-05-13 09:28:00,376.1
2025-05-13 09:29:00,372.4
2025-05-13 09:30:00,379.4
2025-05-13 09:31:00,379.0
2025-05-13 09:32:00,382.25
2025-05-13 09:33:00,391.1
2025-05-13 09:34:00,383.15
2025-05-13 09:35:00,383.8
2025-05-13 09:36:00,386.45000000000005
2025-05-13 09:37:00,382.29999999999995
2025-05-13 09:38:00,379.3
2025-05-13 09:39:00,383.85
2025-05-13 09:40:00,386.15
2025-05-13 09:41:00,389.1
2025-05-13 09:42:00,383.4
2025-05-13 09:43:00,382.0
2025-05-13 09:44:00,375.9
2025-05-13 09:45:00,373.95
2025-05-13 09:46:00,372.3
2025-05-13 09:47:00,377.75
2025-05-13 09:48:00,382.4
2025-05-13 09:49:00,383.29999999999995
2025-05-13 09:50:00,389.25
2025-05-13 09:51:00,391.65
2025-05-13 09:52:00,397.35
2025-05-13 09:53:00,399.15
2025-05-13 09:54:00,395.4
2025-05-13 09:55:00,391.65
2025-05-13 09:56:00,391.8
2025-05-13 09:57:00,388.25
2025-05-13 09:58:00,385.4
2025-05-13 09:59:00,380.15
2025-05-13 10:00:00,374.05
2025-05-13 10:01:00,377.70000000000005
2025-05-13 10:02:00,381.75
2025-05-13 10:03:00,379.54999999999995
2025-05-13 10:04:00,380.1
2025-05-13 10:05:00,386.15
2025-05-13 10:06:00,382.0
2025-05-13 10:07:00,383.04999999999995
2025-05-13 10:08:00,388.6
2025-05-13 10:09:00,393.6
2025-05-13 10:10:00,401.7
2025-05-13 10:11:00,400.5
2025-05-13 10:12:00,395.0
2025-05-13 10:13:00,398.4
2025-05-13 10:14:00,396.15
2025-05-13 10:15:00,396.35
2025-05-13 10:16:00,390.45
2025-05-13 10:17:00,394.6
2025-05-13 10:18:00,395.25
2025-05-13 10:19:00,394.15
2025-05-13 10:20:00,394.35
2025-05-13 10:21:00,393.4
2025-05-13 10:22:00,391.6
2025-05-13 10:23:00,392.29999999999995
2025-05-13 10:24:00,398.65
2025-05-13 10:25:00,395.95
2025-05-13 10:26:00,395.15
2025-05-13 10:27:00,395.65
2025-05-13 10:28:00,394.45000000000005
2025-05-13 10:29:00,399.45
2025-05-13 10:30:00,406.75
2025-05-13 10:31:00,403.45
2025-05-13 10:32:00,407.4
2025-05-13 10:33:00,404.0
2025-05-13 10:34:00,404.4
2025-05-13 10:35:00,406.7
2025-05-13 10:36:00,410.65
2025-05-13 10:37:00,409.4
2025-05-13 10:38:00,409.15
2025-05-13 10:39:00,413.95000000000005
2025-05-13 10:40:00,414.95000000000005
2025-05-13 10:41:00,413.9
2025-05-13 10:42:00,412.95000000000005
2025-05-13 10:43:00,411.9
2025-05-13 10:44:00,411.45
2025-05-13 10:45:00,409.4
2025-05-13 10:46:00,404.45
2025-05-13 10:47:00,404.25
2025-05-13 10:48:00,400.3
2025-05-13 10:49:00,396.85
2025-05-13 10:50:00,395.25
2025-05-13 10:51:00,396.55
2025-05-13 10:52:00,402.4
2025-05-13 10:53:00,403.05
2025-05-13 10:54:00,400.20000000000005
2025-05-13 10:55:00,397.54999999999995
2025-05-13 10:56:00,398.1
2025-05-13 10:57:00,395.04999999999995
2025-05-13 10:58:00,396.9
2025-05-13 10:59:00,396.05
2025-05-13 11:00:00,399.85
2025-05-13 11:01:00,399.70000000000005
2025-05-13 11:02:00,403.85
2025-05-13 11:03:00,397.4
2025-05-13 11:04:00,401.15
2025-05-13 11:05:00,401.2
2025-05-13 11:06:00,397.29999999999995
2025-05-13 11:07:00,399.8
2025-05-13 11:08:00,394.35
2025-05-13 11:09:00,395.1
2025-05-13 11:10:00,392.65
2025-05-13 11:11:00,394.6
2025-05-13 11:12:00,398.85
2025-05-13 11:13:00,398.2
2025-05-13 11:14:00,398.15
2025-05-13 11:15:00,399.2
2025-05-13 11:16:00,397.85
2025-05-13 11:17:00,396.05
2025-05-13 11:18:00,395.79999999999995
2025-05-13 11:19:00,398.2
2025-05-13 11:20:00,401.65
2025-05-13 11:21:00,396.9
2025-05-13 11:22:00,395.15
2025-05-13 11:23:00,394.8
2025-05-13 11:24:00,392.6
2025-05-13 11:25:00,393.9
2025-05-13 11:26:00,398.35
2025-05-13 11:27:00,397.5
2025-05-13 11:28:00,401.0
2025-05-13 11:29:00,401.25
2025-05-13 11:30:00,400.55
2025-05-13 11:31:00,401.6
2025-05-13 11:32:00,402.0
2025-05-13 11:33:00,398.75
2025-05-13 11:34:00,393.9
2025-05-13 11:35:00,400.4
2025-05-13 11:36:00,398.20000000000005
2025-05-13 11:37:00,399.55
2025-05-13 11:38:00,396.3
2025-05-13 11:39:00,395.8
2025-05-13 11:40:00,397.4
2025-05-13 11:41:00,398.8
2025-05-13 11:42:00,400.2
2025-05-13 11:43:00,399.6
2025-05-13 11:44:00,399.6
2025-05-13 11:45:00,399.45000000000005
2025-05-13 11:46:00,399.05
2025-05-13 11:47:00,395.95000000000005
2025-05-13 11:48:00,394.6
2025-05-13 11:49:00,391.70000000000005
2025-05-13 11:50:00,395.1
2025-05-13 11:51:00,394.1
2025-05-13 11:52:00,391.25
2025-05-13 11:53:00,388.95000000000005
2025-05-13 11:54:00,393.04999999999995
2025-05-13 11:55:00,390.3
2025-05-13 11:56:00,385.35
2025-05-13 11:57:00,386.1
2025-05-13 11:58:00,388.6
2025-05-13 11:59:00,386.45000000000005
2025-05-13 12:00:00,383.15
2025-05-13 12:01:00,381.85
2025-05-13 12:02:00,376.04999999999995
2025-05-13 12:03:00,370.95
2025-05-13 12:04:00,372.45
2025-05-13 12:05:00,371.6
2025-05-13 12:06:00,372.8
2025-05-13 12:07:00,373.9
2025-05-13 12:08:00,378.0
2025-05-13 12:09:00,377.2
2025-05-13 12:10:00,379.70000000000005
2025-05-13 12:11:00,378.3
2025-05-13 12:12:00,378.25
2025-05-13 12:13:00,373.55
2025-05-13 12:14:00,378.0
2025-05-13 12:15:00,375.8
2025-05-13 12:16:00,374.15
2025-05-13 12:17:00,372.15
2025-05-13 12:18:00,366.54999999999995
2025-05-13 12:19:00,362.25
2025-05-13 12:20:00,357.35
2025-05-13 12:21:00,353.75
2025-05-13 12:22:00,357.75
2025-05-13 12:23:00,358.5
2025-05-13 12:24:00,358.9
2025-05-13 12:25:00,359.0
2025-05-13 12:26:00,359.25
2025-05-13 12:27:00,352.85
2025-05-13 12:28:00,350.6
2025-05-13 12:29:00,346.9
