datetime,straddle_value
2025-06-05 09:16:00,107.1
2025-06-05 09:17:00,121.45
2025-06-05 09:18:00,110.9
2025-06-05 09:19:00,105.35
2025-06-05 09:20:00,113.1
2025-06-05 09:21:00,106.65
2025-06-05 09:22:00,99.1
2025-06-05 09:23:00,96.75
2025-06-05 09:24:00,94.4
2025-06-05 09:25:00,100.19999999999999
2025-06-05 09:26:00,126.9
2025-06-05 09:27:00,130.95
2025-06-05 09:28:00,137.10000000000002
2025-06-05 09:29:00,140.5
2025-06-05 09:30:00,138.7
2025-06-05 09:31:00,135.14999999999998
2025-06-05 09:32:00,132.0
2025-06-05 09:33:00,129.5
2025-06-05 09:34:00,141.45
2025-06-05 09:35:00,133.10000000000002
2025-06-05 09:36:00,130.7
2025-06-05 09:37:00,126.9
2025-06-05 09:38:00,123.85
2025-06-05 09:39:00,122.05
2025-06-05 09:40:00,119.14999999999999
2025-06-05 09:41:00,115.9
2025-06-05 09:42:00,118.5
2025-06-05 09:43:00,116.55
2025-06-05 09:44:00,114.0
2025-06-05 09:45:00,109.15
2025-06-05 09:46:00,111.9
2025-06-05 09:47:00,106.4
2025-06-05 09:48:00,104.6
2025-06-05 09:49:00,100.1
2025-06-05 09:50:00,101.85
2025-06-05 09:51:00,97.80000000000001
2025-06-05 09:52:00,98.35
2025-06-05 09:53:00,96.0
2025-06-05 09:54:00,91.5
2025-06-05 09:55:00,96.6
2025-06-05 09:56:00,96.15
2025-06-05 09:57:00,94.8
2025-06-05 09:58:00,87.45
2025-06-05 09:59:00,87.8
2025-06-05 10:00:00,86.6
2025-06-05 10:01:00,85.75
2025-06-05 10:02:00,81.5
2025-06-05 10:03:00,89.2
2025-06-05 10:04:00,91.94999999999999
2025-06-05 10:05:00,90.80000000000001
2025-06-05 10:06:00,89.4
2025-06-05 10:07:00,89.25
2025-06-05 10:08:00,87.25
2025-06-05 10:09:00,84.35
2025-06-05 10:10:00,80.7
2025-06-05 10:11:00,83.5
2025-06-05 10:12:00,82.1
2025-06-05 10:13:00,87.05
2025-06-05 10:14:00,88.65
2025-06-05 10:15:00,82.9
2025-06-05 10:16:00,81.05
2025-06-05 10:17:00,80.95
2025-06-05 10:18:00,80.69999999999999
2025-06-05 10:19:00,81.0
2025-06-05 10:20:00,79.5
2025-06-05 10:21:00,79.65
2025-06-05 10:22:00,80.69999999999999
2025-06-05 10:23:00,83.9
2025-06-05 10:24:00,78.35
2025-06-05 10:25:00,82.0
2025-06-05 10:26:00,81.1
2025-06-05 10:27:00,83.05
2025-06-05 10:28:00,77.5
2025-06-05 10:29:00,84.9
2025-06-05 10:30:00,75.0
2025-06-05 10:31:00,76.25
2025-06-05 10:32:00,83.4
2025-06-05 10:33:00,73.94999999999999
2025-06-05 10:34:00,73.75
2025-06-05 10:35:00,74.6
2025-06-05 10:36:00,70.9
2025-06-05 10:37:00,71.7
2025-06-05 10:38:00,69.15
2025-06-05 10:39:00,71.44999999999999
2025-06-05 10:40:00,69.5
2025-06-05 10:41:00,68.1
2025-06-05 10:42:00,68.75
2025-06-05 10:43:00,72.65
2025-06-05 10:44:00,76.3
2025-06-05 10:45:00,74.3
2025-06-05 10:46:00,76.69999999999999
2025-06-05 10:47:00,76.4
2025-06-05 10:48:00,73.7
2025-06-05 10:49:00,75.80000000000001
2025-06-05 10:50:00,81.6
2025-06-05 10:51:00,83.7
2025-06-05 10:52:00,81.05
2025-06-05 10:53:00,87.05000000000001
2025-06-05 10:54:00,84.7
2025-06-05 10:55:00,89.6
2025-06-05 10:56:00,85.8
2025-06-05 10:57:00,80.4
2025-06-05 10:58:00,87.19999999999999
2025-06-05 10:59:00,83.0
2025-06-05 11:00:00,88.75
2025-06-05 11:01:00,85.75
2025-06-05 11:02:00,91.30000000000001
2025-06-05 11:03:00,87.5
2025-06-05 11:04:00,85.5
2025-06-05 11:05:00,92.75
2025-06-05 11:06:00,88.85
2025-06-05 11:07:00,84.5
2025-06-05 11:08:00,80.19999999999999
2025-06-05 11:09:00,85.25
2025-06-05 11:10:00,81.55000000000001
2025-06-05 11:11:00,78.55
2025-06-05 11:12:00,78.15
2025-06-05 11:13:00,85.7
2025-06-05 11:14:00,83.75
2025-06-05 11:15:00,78.85
2025-06-05 11:16:00,82.15
2025-06-05 11:17:00,82.25
2025-06-05 11:18:00,84.65
2025-06-05 11:19:00,80.5
2025-06-05 11:20:00,81.85
2025-06-05 11:21:00,80.69999999999999
2025-06-05 11:22:00,84.9
2025-06-05 11:23:00,89.7
2025-06-05 11:24:00,97.19999999999999
2025-06-05 11:25:00,98.9
2025-06-05 11:26:00,104.55000000000001
2025-06-05 11:27:00,105.05000000000001
2025-06-05 11:28:00,104.9
2025-06-05 11:29:00,97.5
2025-06-05 11:30:00,92.75
2025-06-05 11:31:00,89.75
2025-06-05 11:32:00,87.9
2025-06-05 11:33:00,85.95
2025-06-05 11:34:00,82.9
2025-06-05 11:35:00,82.85
2025-06-05 11:36:00,85.2
2025-06-05 11:37:00,87.3
2025-06-05 11:38:00,86.2
2025-06-05 11:39:00,85.69999999999999
2025-06-05 11:40:00,87.35
2025-06-05 11:41:00,87.5
2025-06-05 11:42:00,88.25
2025-06-05 11:43:00,87.44999999999999
2025-06-05 11:44:00,87.30000000000001
2025-06-05 11:45:00,87.5
2025-06-05 11:46:00,74.44999999999999
2025-06-05 11:47:00,87.15
2025-06-05 11:48:00,72.65
2025-06-05 11:49:00,75.85
2025-06-05 11:50:00,80.5
2025-06-05 11:51:00,80.85
2025-06-05 11:52:00,80.1
2025-06-05 11:53:00,82.6
2025-06-05 11:54:00,86.85
2025-06-05 11:55:00,101.5
2025-06-05 11:56:00,83.25
2025-06-05 11:57:00,100.80000000000001
2025-06-05 11:58:00,103.6
2025-06-05 11:59:00,104.85
2025-06-05 12:00:00,106.15
2025-06-05 12:01:00,105.94999999999999
2025-06-05 12:02:00,108.35
2025-06-05 12:03:00,113.55
2025-06-05 12:04:00,132.64999999999998
2025-06-05 12:05:00,131.2
2025-06-05 12:06:00,130.55
2025-06-05 12:07:00,136.4
2025-06-05 12:08:00,135.10000000000002
2025-06-05 12:09:00,133.6
2025-06-05 12:10:00,127.15
2025-06-05 12:11:00,130.1
2025-06-05 12:12:00,140.25
2025-06-05 12:13:00,137.25
2025-06-05 12:14:00,141.5
2025-06-05 12:15:00,149.2
2025-06-05 12:16:00,147.05
2025-06-05 12:17:00,147.35000000000002
2025-06-05 12:18:00,147.4
2025-06-05 12:19:00,141.45
2025-06-05 12:20:00,135.55
2025-06-05 12:21:00,135.85
2025-06-05 12:22:00,127.85
2025-06-05 12:23:00,130.6
2025-06-05 12:24:00,131.3
2025-06-05 12:25:00,128.05
2025-06-05 12:26:00,123.89999999999999
2025-06-05 12:27:00,121.05000000000001
2025-06-05 12:28:00,116.75
2025-06-05 12:29:00,116.19999999999999
2025-06-05 12:30:00,117.4
2025-06-05 12:31:00,120.44999999999999
2025-06-05 12:32:00,116.95
2025-06-05 12:33:00,123.85
2025-06-05 12:34:00,116.55
2025-06-05 12:35:00,109.05
2025-06-05 12:36:00,106.0
2025-06-05 12:37:00,108.5
2025-06-05 12:38:00,107.15
2025-06-05 12:39:00,108.2
2025-06-05 12:40:00,105.4
2025-06-05 12:41:00,109.1
2025-06-05 12:42:00,117.7
2025-06-05 12:43:00,122.3
2025-06-05 12:44:00,133.85
2025-06-05 12:45:00,121.65
2025-06-05 12:46:00,117.0
2025-06-05 12:47:00,115.4
2025-06-05 12:48:00,108.9
2025-06-05 12:49:00,108.75
2025-06-05 12:50:00,103.19999999999999
2025-06-05 12:51:00,106.5
2025-06-05 12:52:00,109.6
2025-06-05 12:53:00,111.0
2025-06-05 12:54:00,108.7
2025-06-05 12:55:00,118.10000000000001
2025-06-05 12:56:00,104.55
2025-06-05 12:57:00,103.05
2025-06-05 12:58:00,99.5
2025-06-05 12:59:00,97.94999999999999
2025-06-05 13:00:00,98.15
2025-06-05 13:01:00,99.3
2025-06-05 13:02:00,98.69999999999999
2025-06-05 13:03:00,100.80000000000001
2025-06-05 13:04:00,101.85
2025-06-05 13:05:00,103.65
2025-06-05 13:06:00,105.55
2025-06-05 13:07:00,105.85
2025-06-05 13:08:00,103.0
2025-06-05 13:09:00,101.55000000000001
2025-06-05 13:10:00,102.9
2025-06-05 13:11:00,99.15
2025-06-05 13:12:00,100.75
2025-06-05 13:13:00,98.69999999999999
2025-06-05 13:14:00,89.5
2025-06-05 13:15:00,98.89999999999999
2025-06-05 13:16:00,97.2
2025-06-05 13:17:00,96.75
2025-06-05 13:18:00,95.7
2025-06-05 13:19:00,96.6
2025-06-05 13:20:00,96.1
2025-06-05 13:21:00,96.55
2025-06-05 13:22:00,95.44999999999999
2025-06-05 13:23:00,84.65
2025-06-05 13:24:00,84.44999999999999
2025-06-05 13:25:00,85.85
2025-06-05 13:26:00,95.85
2025-06-05 13:27:00,84.25
2025-06-05 13:28:00,98.3
2025-06-05 13:29:00,89.55
2025-06-05 13:30:00,93.6
2025-06-05 13:31:00,100.55000000000001
2025-06-05 13:32:00,106.4
2025-06-05 13:33:00,105.25
2025-06-05 13:34:00,93.94999999999999
2025-06-05 13:35:00,91.0
2025-06-05 13:36:00,90.2
2025-06-05 13:37:00,80.6
2025-06-05 13:38:00,86.65
2025-06-05 13:39:00,81.8
2025-06-05 13:40:00,77.5
2025-06-05 13:41:00,79.19999999999999
2025-06-05 13:42:00,80.0
2025-06-05 13:43:00,89.05000000000001
2025-06-05 13:44:00,91.45
2025-06-05 13:45:00,94.19999999999999
2025-06-05 13:46:00,89.1
2025-06-05 13:47:00,80.7
2025-06-05 13:48:00,85.55000000000001
2025-06-05 13:49:00,88.4
2025-06-05 13:50:00,89.75
2025-06-05 13:51:00,89.6
2025-06-05 13:52:00,88.4
2025-06-05 13:53:00,94.35
2025-06-05 13:54:00,94.75
2025-06-05 13:55:00,92.25
2025-06-05 13:56:00,92.94999999999999
2025-06-05 13:57:00,90.35
2025-06-05 13:58:00,85.85
2025-06-05 13:59:00,88.1
2025-06-05 14:00:00,84.25
2025-06-05 14:01:00,82.95
2025-06-05 14:02:00,70.9
2025-06-05 14:03:00,69.1
2025-06-05 14:04:00,63.55
2025-06-05 14:05:00,59.4
2025-06-05 14:06:00,56.75
2025-06-05 14:07:00,59.3
2025-06-05 14:08:00,58.599999999999994
2025-06-05 14:09:00,58.05
2025-06-05 14:10:00,58.349999999999994
2025-06-05 14:11:00,58.349999999999994
2025-06-05 14:12:00,58.7
2025-06-05 14:13:00,57.45
