datetime,straddle_value
2025-05-20 09:16:00,276.3
2025-05-20 09:17:00,272.35
2025-05-20 09:18:00,277.6
2025-05-20 09:19:00,271.05
2025-05-20 09:20:00,268.45
2025-05-20 09:21:00,273.3
2025-05-20 09:22:00,274.6
2025-05-20 09:23:00,272.8
2025-05-20 09:24:00,272.85
2025-05-20 09:25:00,271.65
2025-05-20 09:26:00,274.1
2025-05-20 09:27:00,267.95
2025-05-20 09:28:00,263.75
2025-05-20 09:29:00,263.35
2025-05-20 09:30:00,263.9
2025-05-20 09:31:00,266.8
2025-05-20 09:32:00,265.05
2025-05-20 09:33:00,263.35
2025-05-20 09:34:00,261.8
2025-05-20 09:35:00,258.95000000000005
2025-05-20 09:36:00,261.0
2025-05-20 09:37:00,257.75
2025-05-20 09:38:00,256.5
2025-05-20 09:39:00,254.95
2025-05-20 09:40:00,256.2
2025-05-20 09:41:00,253.85
2025-05-20 09:42:00,256.45000000000005
2025-05-20 09:43:00,259.05
2025-05-20 09:44:00,261.85
2025-05-20 09:45:00,264.1
2025-05-20 09:46:00,264.7
2025-05-20 09:47:00,261.85
2025-05-20 09:48:00,265.29999999999995
2025-05-20 09:49:00,266.85
2025-05-20 09:50:00,268.6
2025-05-20 09:51:00,273.35
2025-05-20 09:52:00,273.5
2025-05-20 09:53:00,280.25
2025-05-20 09:54:00,282.6
2025-05-20 09:55:00,285.25
2025-05-20 09:56:00,282.15
2025-05-20 09:57:00,277.70000000000005
2025-05-20 09:58:00,274.45
2025-05-20 09:59:00,277.75
2025-05-20 10:00:00,278.3
2025-05-20 10:01:00,279.79999999999995
2025-05-20 10:02:00,284.45000000000005
2025-05-20 10:03:00,281.70000000000005
2025-05-20 10:04:00,279.20000000000005
2025-05-20 10:05:00,279.0
2025-05-20 10:06:00,279.1
2025-05-20 10:07:00,274.15
2025-05-20 10:08:00,275.20000000000005
2025-05-20 10:09:00,274.6
2025-05-20 10:10:00,271.6
2025-05-20 10:11:00,272.6
2025-05-20 10:12:00,269.35
2025-05-20 10:13:00,269.4
2025-05-20 10:14:00,267.2
2025-05-20 10:15:00,261.5
2025-05-20 10:16:00,262.8
2025-05-20 10:17:00,262.85
2025-05-20 10:18:00,264.85
2025-05-20 10:19:00,262.2
2025-05-20 10:20:00,262.65
2025-05-20 10:21:00,263.65
2025-05-20 10:22:00,262.5
2025-05-20 10:23:00,263.04999999999995
2025-05-20 10:24:00,263.8
2025-05-20 10:25:00,263.6
2025-05-20 10:26:00,262.65
