datetime,straddle_value
2025-05-23 09:16:00,391.65
2025-05-23 09:17:00,393.2
2025-05-23 09:18:00,390.5
2025-05-23 09:19:00,391.6
2025-05-23 09:20:00,385.79999999999995
2025-05-23 09:21:00,386.85
2025-05-23 09:22:00,394.3
2025-05-23 09:23:00,390.5
2025-05-23 09:24:00,393.85
2025-05-23 09:25:00,388.15
2025-05-23 09:26:00,388.05
2025-05-23 09:27:00,388.85
2025-05-23 09:28:00,389.25
2025-05-23 09:29:00,387.95
2025-05-23 09:30:00,388.85
2025-05-23 09:31:00,390.25
2025-05-23 09:32:00,395.25
2025-05-23 09:33:00,395.5
2025-05-23 09:34:00,388.0
2025-05-23 09:35:00,391.5
2025-05-23 09:36:00,392.5
2025-05-23 09:37:00,396.7
2025-05-23 09:38:00,394.25
2025-05-23 09:39:00,394.75
2025-05-23 09:40:00,388.79999999999995
2025-05-23 09:41:00,393.70000000000005
2025-05-23 09:42:00,393.75
2025-05-23 09:43:00,395.3
2025-05-23 09:44:00,392.4
2025-05-23 09:45:00,391.75
2025-05-23 09:46:00,393.2
2025-05-23 09:47:00,394.65
2025-05-23 09:48:00,397.25
2025-05-23 09:49:00,395.0
2025-05-23 09:50:00,396.4
2025-05-23 09:51:00,398.6
2025-05-23 09:52:00,401.25
2025-05-23 09:53:00,397.5
2025-05-23 09:54:00,398.3
2025-05-23 09:55:00,403.1
2025-05-23 09:56:00,401.35
2025-05-23 09:57:00,402.85
2025-05-23 09:58:00,401.85
2025-05-23 09:59:00,402.5
2025-05-23 10:00:00,403.65
2025-05-23 10:01:00,405.45000000000005
2025-05-23 10:02:00,407.9
2025-05-23 10:03:00,409.35
2025-05-23 10:04:00,416.5
2025-05-23 10:05:00,417.1
2025-05-23 10:06:00,420.2
2025-05-23 10:07:00,415.75
2025-05-23 10:08:00,420.55
2025-05-23 10:09:00,420.25
2025-05-23 10:10:00,424.1
2025-05-23 10:11:00,424.45
2025-05-23 10:12:00,425.0
2025-05-23 10:13:00,421.35
2025-05-23 10:14:00,420.70000000000005
2025-05-23 10:15:00,423.6
2025-05-23 10:16:00,419.8
2025-05-23 10:17:00,420.25
2025-05-23 10:18:00,421.75
2025-05-23 10:19:00,421.65
2025-05-23 10:20:00,417.05
2025-05-23 10:21:00,414.5
2025-05-23 10:22:00,416.4
2025-05-23 10:23:00,415.2
2025-05-23 10:24:00,414.3
2025-05-23 10:25:00,418.04999999999995
2025-05-23 10:26:00,413.4
2025-05-23 10:27:00,410.55
2025-05-23 10:28:00,410.8
2025-05-23 10:29:00,414.75
2025-05-23 10:30:00,413.75
2025-05-23 10:31:00,407.65
2025-05-23 10:32:00,409.85
2025-05-23 10:33:00,410.25
2025-05-23 10:34:00,409.1
2025-05-23 10:35:00,405.55
2025-05-23 10:36:00,405.0
2025-05-23 10:37:00,407.15
2025-05-23 10:38:00,405.9
2025-05-23 10:39:00,405.9
2025-05-23 10:40:00,407.6
2025-05-23 10:41:00,408.35
2025-05-23 10:42:00,409.6
2025-05-23 10:43:00,410.9
2025-05-23 10:44:00,410.79999999999995
2025-05-23 10:45:00,409.25
2025-05-23 10:46:00,412.5
2025-05-23 10:47:00,412.9
2025-05-23 10:48:00,417.15
2025-05-23 10:49:00,420.9
2025-05-23 10:50:00,418.75
2025-05-23 10:51:00,421.4
2025-05-23 10:52:00,425.9
2025-05-23 10:53:00,422.05
2025-05-23 10:54:00,422.7
2025-05-23 10:55:00,423.0
2025-05-23 10:56:00,431.0
2025-05-23 10:57:00,438.3
2025-05-23 10:58:00,435.7
2025-05-23 10:59:00,438.70000000000005
2025-05-23 11:00:00,431.2
2025-05-23 11:01:00,434.45
2025-05-23 11:02:00,432.15
2025-05-23 11:03:00,432.70000000000005
2025-05-23 11:04:00,431.70000000000005
2025-05-23 11:05:00,433.0
2025-05-23 11:06:00,429.45
2025-05-23 11:07:00,427.0
2025-05-23 11:08:00,430.79999999999995
2025-05-23 11:09:00,429.1
2025-05-23 11:10:00,432.0
2025-05-23 11:11:00,431.7
2025-05-23 11:12:00,433.45
2025-05-23 11:13:00,440.6
2025-05-23 11:14:00,439.85
2025-05-23 11:15:00,436.20000000000005
2025-05-23 11:16:00,437.3
2025-05-23 11:17:00,435.2
2025-05-23 11:18:00,432.7
2025-05-23 11:19:00,440.84999999999997
2025-05-23 11:20:00,438.45
2025-05-23 11:21:00,436.2
2025-05-23 11:22:00,434.54999999999995
2025-05-23 11:23:00,437.35
2025-05-23 11:24:00,437.54999999999995
2025-05-23 11:25:00,435.8
2025-05-23 11:26:00,436.45000000000005
2025-05-23 11:27:00,436.55
2025-05-23 11:28:00,438.65
2025-05-23 11:29:00,436.7
2025-05-23 11:30:00,435.7
2025-05-23 11:31:00,440.45
2025-05-23 11:32:00,441.29999999999995
2025-05-23 11:33:00,439.6
2025-05-23 11:34:00,440.0
2025-05-23 11:35:00,436.95000000000005
2025-05-23 11:36:00,434.75
2025-05-23 11:37:00,432.6
2025-05-23 11:38:00,441.7
2025-05-23 11:39:00,434.29999999999995
2025-05-23 11:40:00,440.4
2025-05-23 11:41:00,440.9
2025-05-23 11:42:00,439.5
2025-05-23 11:43:00,437.9
2025-05-23 11:44:00,437.1
2025-05-23 11:45:00,438.65
2025-05-23 11:46:00,432.95
2025-05-23 11:47:00,434.65
2025-05-23 11:48:00,435.0
2025-05-23 11:49:00,429.7
2025-05-23 11:50:00,439.55
2025-05-23 11:51:00,437.9
2025-05-23 11:52:00,432.75
2025-05-23 11:53:00,434.79999999999995
2025-05-23 11:54:00,435.05
2025-05-23 11:55:00,434.65
2025-05-23 11:56:00,435.29999999999995
2025-05-23 11:57:00,434.2
2025-05-23 11:58:00,432.79999999999995
2025-05-23 11:59:00,431.55
2025-05-23 12:00:00,428.85
2025-05-23 12:01:00,429.75
2025-05-23 12:02:00,430.25
2025-05-23 12:03:00,432.95000000000005
2025-05-23 12:04:00,431.4
2025-05-23 12:05:00,431.85
2025-05-23 12:06:00,431.75
2025-05-23 12:07:00,429.65
2025-05-23 12:08:00,429.65
2025-05-23 12:09:00,429.25
2025-05-23 12:10:00,428.3
2025-05-23 12:11:00,428.65
2025-05-23 12:12:00,428.6
2025-05-23 12:13:00,432.15
2025-05-23 12:14:00,429.2
2025-05-23 12:15:00,428.0
2025-05-23 12:16:00,427.3
2025-05-23 12:17:00,426.1
2025-05-23 12:18:00,424.85
2025-05-23 12:19:00,424.9
2025-05-23 12:20:00,426.85
2025-05-23 12:21:00,429.3
2025-05-23 12:22:00,429.0
2025-05-23 12:23:00,429.8
2025-05-23 12:24:00,429.6
2025-05-23 12:25:00,434.70000000000005
2025-05-23 12:26:00,432.6
2025-05-23 12:27:00,436.0
2025-05-23 12:28:00,436.25
2025-05-23 12:29:00,433.1
2025-05-23 12:30:00,438.04999999999995
2025-05-23 12:31:00,438.9
2025-05-23 12:32:00,433.35
2025-05-23 12:33:00,434.25
2025-05-23 12:34:00,435.2
2025-05-23 12:35:00,434.2
2025-05-23 12:36:00,438.15
2025-05-23 12:37:00,439.1
2025-05-23 12:38:00,440.05
2025-05-23 12:39:00,440.65
2025-05-23 12:40:00,435.70000000000005
2025-05-23 12:41:00,438.7
2025-05-23 12:42:00,440.79999999999995
2025-05-23 12:43:00,443.85
2025-05-23 12:44:00,442.5
2025-05-23 12:45:00,440.8
2025-05-23 12:46:00,437.5
2025-05-23 12:47:00,439.05
2025-05-23 12:48:00,438.9
2025-05-23 12:49:00,438.5
2025-05-23 12:50:00,439.05
2025-05-23 12:51:00,440.65
2025-05-23 12:52:00,437.95
2025-05-23 12:53:00,438.45
2025-05-23 12:54:00,440.8
2025-05-23 12:55:00,440.5
2025-05-23 12:56:00,440.1
2025-05-23 12:57:00,441.2
2025-05-23 12:58:00,439.9
2025-05-23 12:59:00,439.75
2025-05-23 13:00:00,437.1
2025-05-23 13:01:00,438.1
2025-05-23 13:02:00,439.75
2025-05-23 13:03:00,438.6
2025-05-23 13:04:00,437.0
2025-05-23 13:05:00,437.29999999999995
2025-05-23 13:06:00,438.75
2025-05-23 13:07:00,437.25
2025-05-23 13:08:00,439.5
2025-05-23 13:09:00,440.2
2025-05-23 13:10:00,441.85
2025-05-23 13:11:00,439.29999999999995
2025-05-23 13:12:00,438.6
2025-05-23 13:13:00,438.05
2025-05-23 13:14:00,437.15
2025-05-23 13:15:00,437.55
2025-05-23 13:16:00,437.95
2025-05-23 13:17:00,435.20000000000005
2025-05-23 13:18:00,436.25
2025-05-23 13:19:00,435.4
2025-05-23 13:20:00,435.79999999999995
2025-05-23 13:21:00,436.45
2025-05-23 13:22:00,436.8
2025-05-23 13:23:00,438.20000000000005
2025-05-23 13:24:00,437.9
2025-05-23 13:25:00,437.45
2025-05-23 13:26:00,437.4
2025-05-23 13:27:00,437.45
2025-05-23 13:28:00,437.5
2025-05-23 13:29:00,437.85
2025-05-23 13:30:00,435.1
2025-05-23 13:31:00,436.75
2025-05-23 13:32:00,436.3
2025-05-23 13:33:00,434.2
2025-05-23 13:34:00,434.9
2025-05-23 13:35:00,435.8
2025-05-23 13:36:00,440.7
2025-05-23 13:37:00,432.3
2025-05-23 13:38:00,432.9
2025-05-23 13:39:00,433.6
2025-05-23 13:40:00,430.85
2025-05-23 13:41:00,430.35
2025-05-23 13:42:00,433.95
2025-05-23 13:43:00,434.25
2025-05-23 13:44:00,428.95000000000005
2025-05-23 13:45:00,429.4
2025-05-23 13:46:00,429.15
2025-05-23 13:47:00,428.85
2025-05-23 13:48:00,426.75
2025-05-23 13:49:00,427.8
2025-05-23 13:50:00,426.20000000000005
2025-05-23 13:51:00,427.8
2025-05-23 13:52:00,428.20000000000005
2025-05-23 13:53:00,425.85
2025-05-23 13:54:00,425.95
2025-05-23 13:55:00,425.75
2025-05-23 13:56:00,425.15
2025-05-23 13:57:00,425.1
2025-05-23 13:58:00,423.29999999999995
2025-05-23 13:59:00,422.35
2025-05-23 14:00:00,412.04999999999995
2025-05-23 14:01:00,411.75
2025-05-23 14:02:00,415.95
2025-05-23 14:03:00,423.0
2025-05-23 14:04:00,421.85
2025-05-23 14:05:00,421.8
2025-05-23 14:06:00,422.25
2025-05-23 14:07:00,418.7
2025-05-23 14:08:00,419.7
2025-05-23 14:09:00,418.85
2025-05-23 14:10:00,417.85
2025-05-23 14:11:00,419.25
2025-05-23 14:12:00,417.2
2025-05-23 14:13:00,420.75
2025-05-23 14:14:00,418.35
2025-05-23 14:15:00,419.95000000000005
2025-05-23 14:16:00,418.0
2025-05-23 14:17:00,418.55
2025-05-23 14:18:00,416.9
2025-05-23 14:19:00,418.6
2025-05-23 14:20:00,417.15
2025-05-23 14:21:00,417.0
2025-05-23 14:22:00,417.45000000000005
2025-05-23 14:23:00,415.05
2025-05-23 14:24:00,415.35
2025-05-23 14:25:00,417.8
2025-05-23 14:26:00,418.75
2025-05-23 14:27:00,411.5
2025-05-23 14:28:00,413.95
2025-05-23 14:29:00,413.75
2025-05-23 14:30:00,417.85
2025-05-23 14:31:00,418.65
2025-05-23 14:32:00,418.04999999999995
2025-05-23 14:33:00,421.75
2025-05-23 14:34:00,418.9
2025-05-23 14:35:00,418.75
2025-05-23 14:36:00,420.25
2025-05-23 14:37:00,419.1
2025-05-23 14:38:00,419.15
2025-05-23 14:39:00,417.79999999999995
2025-05-23 14:40:00,419.35
2025-05-23 14:41:00,420.45000000000005
2025-05-23 14:42:00,419.45000000000005
2025-05-23 14:43:00,418.25
2025-05-23 14:44:00,418.75
2025-05-23 14:45:00,415.6
2025-05-23 14:46:00,417.20000000000005
2025-05-23 14:47:00,419.9
2025-05-23 14:48:00,417.7
2025-05-23 14:49:00,417.55
2025-05-23 14:50:00,419.1
2025-05-23 14:51:00,420.65
2025-05-23 14:52:00,418.75
2025-05-23 14:53:00,418.2
2025-05-23 14:54:00,420.20000000000005
2025-05-23 14:55:00,420.25
2025-05-23 14:56:00,415.25
2025-05-23 14:57:00,414.20000000000005
2025-05-23 14:58:00,417.54999999999995
2025-05-23 14:59:00,409.8
2025-05-23 15:00:00,409.1
2025-05-23 15:01:00,412.35
2025-05-23 15:02:00,411.7
2025-05-23 15:03:00,412.55
2025-05-23 15:04:00,410.9
2025-05-23 15:05:00,411.4
2025-05-23 15:06:00,409.85
2025-05-23 15:07:00,406.35
2025-05-23 15:08:00,404.2
2025-05-23 15:09:00,403.85
2025-05-23 15:10:00,402.9
2025-05-23 15:11:00,403.0
2025-05-23 15:12:00,403.55
2025-05-23 15:13:00,403.35
2025-05-23 15:14:00,403.6
2025-05-23 15:15:00,404.4
2025-05-23 15:16:00,406.15
2025-05-23 15:17:00,407.35
2025-05-23 15:18:00,405.79999999999995
2025-05-23 15:19:00,407.05
2025-05-23 15:20:00,408.05
